energy_keV,PA_bin,PA_center_rad,PA_center_deg,probability_sum,max_phi_bin,max_pixel_id,max_probability
60,46,0.4014257279586958,23.0,1.0,19,388,0.0005905443348418502
80,46,0.4014257279586958,23.0,1.0,1,868,0.0005776758229699494
100,46,0.4014257279586958,23.0,1.0,19,388,0.0005665248490264491
15,47,0.41015237421866746,23.5,1.0,19,387,0.0007812758832123442
20,47,0.41015237421866746,23.5,1.0,19,387,0.0006673798508915718
30,47,0.41015237421866746,23.5,1.0,1,868,0.000618907711253706
40,47,0.41015237421866746,23.5,1.0,19,388,0.0006047505840657147
50,47,0.41015237421866746,23.5,0.9999999999999999,19,388,0.0005961151561382948
60,47,0.41015237421866746,23.5,1.0,19,388,0.0005888516893070546
80,47,0.41015237421866746,23.5,1.0,1,868,0.0005760200617601374
100,47,0.41015237421866746,23.5,1.0000000000000002,19,388,0.0005649010492548205
15,48,0.4188790204786391,24.000000000000004,1.0,19,387,0.0007791283289386952
20,48,0.4188790204786391,24.000000000000004,1.0,19,387,0.000665545371571644
30,48,0.4188790204786391,24.000000000000004,0.9999999999999997,1,868,0.0006170666673268333
40,48,0.4188790204786391,24.000000000000004,0.9999999999999999,19,388,0.0006029516528683555
50,48,0.4188790204786391,24.000000000000004,1.0,19,388,0.0005943419124575953
60,48,0.4188790204786391,24.000000000000004,1.0,19,388,0.0005871000520165414
80,48,0.4188790204786391,24.000000000000004,1.0,1,868,0.0005743065942799932
100,48,0.4188790204786391,24.000000000000004,0.9999999999999998,19,388,0.0005632206571267353
15,49,0.4276056667386107,24.5,1.0,19,387,0.0007769091033570104
20,49,0.4276056667386107,24.5,1.0,19,387,0.0006636496693368664
30,49,0.4276056667386107,24.5,1.0,1,868,0.0006151641814014848
40,49,0.4276056667386107,24.5,0.9999999999999998,19,388,0.0006010926851198531
50,49,0.4276056667386107,24.5,1.0,19,388,0.0005925094895069536
60,49,0.4276056667386107,24.5,1.0000000000000002,19,388,0.000585289956535997
80,49,0.4276056667386107,24.5,1.0,1,868,0.0005725359424683043
100,49,0.4276056667386107,24.5,1.0,19,388,0.0005614841845059103
15,50,0.4363323129985824,25.0,0.9999999999999999,19,387,0.0007746188824649029
20,50,0.4363323129985824,25.0,1.0,19,387,0.0006616933216365045
30,50,0.4363323129985824,25.0,1.0,1,868,0.0006132008329933072
40,50,0.4363323129985824,25.0,1.0,19,388,0.0005991742470797922
50,50,0.4363323129985824,25.0,1.0,19,388,0.0005906184454601496
60,50,0.4363323129985824,25.0,0.9999999999999998,19,388,0.000583421954238044
80,50,0.4363323129985824,25.0,1.0,1,868,0.0005707086456827721
100,50,0.4363323129985824,25.0,0.9999999999999998,19,388,0.0005596921603387351
15,51,0.44505895925855404,25.5,1.0,19,387,0.000772258363885841
20,51,0.44505895925855404,25.5,1.0000000000000004,19,387,0.0006596769243930133
30,51,0.44505895925855404,25.5,1.0,1,868,0.0006111772201572469
40,51,0.44505895925855404,25.5,0.9999999999999999,19,388,0.0005971969231229722
50,51,0.44505895925855404,25.5,1.0,19,388,0.0005886693563475252
60,51,0.44505895925855404,25.5,1.0,19,388,0.0005814966141342805
80,51,0.44505895925855404,25.5,0.9999999999999999,1,868,0.0005688252605356906
100,51,0.44505895925855404,25.5,0.9999999999999999,19,388,0.0005578451304931195
15,52,0.4537856055185257,26.0,1.0,19,387,0.0007698282666566404
20,52,0.4537856055185257,26.0,1.0,19,387,0.0006576010918205338
30,52,0.4537856055185257,26.0,1.0,1,868,0.0006090939593053792
40,52,0.4537856055185257,26.0,0.9999999999999999,19,388,0.0005951613155614258
50,52,0.4537856055185257,26.0,1.0,19,388,0.0005866628158805064
60,52,0.4537856055185257,26.0,1.0,19,388,0.0005795145227019502
80,52,0.4537856055185257,26.0,1.0,1,868,0.0005668863607244105
100,52,0.4537856055185257,26.0,1.0000000000000002,19,388,0.000555943657592255
15,53,0.4625122517784973,26.5,1.0,19,387,0.0007673293310084701
20,53,0.4625122517784973,26.5,1.0,19,387,0.0006554664562377804
30,53,0.4625122517784973,26.5,1.0,1,868,0.000606951685019134
40,53,0.4625122517784973,26.5,1.0,19,388,0.0005930680444609412
50,53,0.4625122517784973,26.5,1.0000000000000002,19,388,0.0005845994352707528
60,53,0.4625122517784973,26.5,1.0,19,388,0.0005774762837053019
80,53,0.4625122517784973,26.5,1.0000000000000002,1,868,0.0005648925368566011
100,53,0.4625122517784973,26.5,0.9999999999999998,19,388,0.0005539883208432108
15,54,0.47123889803846897,27.0,1.0,19,387,0.0007647623181413362
20,54,0.47123889803846897,27.0,1.0,19,387,0.0006532736678754232
30,54,0.47123889803846897,27.0,0.9999999999999998,1,868,0.0006047510498560134
40,54,0.47123889803846897,27.0,1.0,19,388,0.0005909177474521703
50,54,0.47123889803846897,27.0,1.0,19,388,0.0005824798430439775
60,54,0.47123889803846897,27.0,1.0,19,388,0.0005753825180116742
80,54,0.47123889803846897,27.0,1.0,1,868,0.0005628443962703394
100,54,0.47123889803846897,27.0,1.0,19,388,0.000551979715860503
15,55,0.4799655442984406,27.5,1.0,19,387,0.0007621280099922235
20,55,0.4799655442984406,27.5,1.0,19,387,0.0006510233946780416
30,55,0.4799655442984406,27.5,1.0,1,868,0.0006024927241507983
40,55,0.4799655442984406,27.5,0.9999999999999999,19,388,0.0005887110795364133
50,55,0.4799655442984406,27.5,1.0,19,388,0.0005803046848485127
60,55,0.4799655442984406,27.5,1.0,19,388,0.0005732338634023863
80,55,0.4799655442984406,27.5,1.0,1,868,0.0005607425628490884
100,55,0.4799655442984406,27.5,1.0,19,388,0.0005499184544846623
15,56,0.4886921905584123,28.0,1.0,19,387,0.0007594272089968975
20,56,0.4886921905584123,28.0,1.0,19,387,0.0006487163221006484
30,56,0.4886921905584123,28.0,1.0,1,868,0.0006001773958113739
40,56,0.4886921905584123,28.0,1.0,19,388,0.0005864487128860995
50,56,0.4886921905584123,28.0,1.0,19,388,0.0005780746232586199
60,56,0.4886921905584123,28.0,1.0,19,388,0.000571030974378435
80,56,0.4886921905584123,28.0,1.0,1,868,0.0005585876768316709
100,56,0.4886921905584123,28.0,0.9999999999999998,19,388,0.0005478051645958574
15,57,0.49741883681838395,28.500000000000004,0.9999999999999999,19,387,0.0007566607378455118
20,57,0.49741883681838395,28.500000000000004,1.0,19,387,0.0006463531528999013
30,57,0.49741883681838395,28.500000000000004,1.0,1,868,0.0005978057701091909
40,57,0.49741883681838395,28.500000000000004,1.0,19,388,0.0005841313366400287
50,57,0.49741883681838395,28.500000000000004,1.0,19,388,0.0005757903375726648
60,57,0.49741883681838395,28.500000000000004,1.0,19,388,0.0005687745219611679
80,57,0.49741883681838395,28.500000000000004,1.0,1,868,0.0005563803946172424
100,57,0.49741883681838395,28.500000000000004,0.9999999999999998,19,388,0.0005456404899226695
15,58,0.5061454830783556,29.000000000000004,1.0000000000000002,19,387,0.0007538294392319836
20,58,0.5061454830783556,29.000000000000004,1.0,19,387,0.0006439346069200278
30,58,0.5061454830783556,29.000000000000004,0.9999999999999999,1,868,0.0005953785694644145
40,58,0.5061454830783556,29.000000000000004,0.9999999999999999,19,388,0.0005817596566934512
50,58,0.5061454830783556,29.000000000000004,1.0,19,388,0.000573452523606191
60,58,0.5061454830783556,29.000000000000004,0.9999999999999999,19,388,0.000566465193487855
80,58,0.5061454830783556,29.000000000000004,0.9999999999999999,1,868,0.0005541213885653453
100,58,0.5061454830783556,29.000000000000004,1.0,19,388,0.0005434250898459754
15,59,0.5148721293383273,29.500000000000004,1.0,19,387,0.0007509341755972959
20,59,0.5148721293383273,29.500000000000004,1.0,19,387,0.0006414614208735617
30,59,0.5148721293383273,29.500000000000004,0.9999999999999999,1,868,0.0005928965332258694
40,59,0.5148721293383273,29.500000000000004,1.0,19,388,0.0005793343954830518
50,59,0.5148721293383273,29.500000000000004,1.0,19,388,0.0005710618934799796
60,59,0.5148721293383273,29.500000000000004,1.0,19,388,0.0005641036924023204
80,59,0.5148721293383273,29.500000000000004,1.0,1,868,0.0005518113467910964
100,59,0.5148721293383273,29.500000000000004,1.0,19,388,0.0005411596391981026
15,60,0.5235987755982988,29.999999999999996,0.9999999999999999,19,387,0.000747975828866803
20,60,0.5235987755982988,29.999999999999996,1.0,19,387,0.0006389343481169247
30,60,0.5235987755982988,29.999999999999996,1.0,1,868,0.0005903604174458429
40,60,0.5235987755982988,29.999999999999996,0.9999999999999998,19,388,0.0005768562917668917
50,60,0.5235987755982988,29.999999999999996,1.0,19,388,0.0005686191754031305
60,60,0.5235987755982988,29.999999999999996,1.0,19,388,0.0005616907380406612
80,60,0.5235987755982988,29.999999999999996,0.9999999999999998,1,868,0.0005494509729555953
100,60,0.5235987755982988,29.999999999999996,1.0,19,388,0.0005388448280572693
15,61,0.5323254218582705,30.5,1.0,19,387,0.0007449553001815745
20,61,0.5323254218582705,30.5,1.0000000000000002,19,387,0.000636354158420973
30,61,0.5323254218582705,30.5,1.0,1,868,0.0005877709946497714
40,61,0.5323254218582705,30.5,1.0,19,388,0.0005743261003993642
50,61,0.5323254218582705,30.5,1.0,19,388,0.0005661251134512267
60,61,0.5323254218582705,30.5,1.0,19,388,0.0005592270654121542
80,61,0.5323254218582705,30.5,1.0000000000000002,1,868,0.0005470409860515868
100,61,0.5323254218582705,30.5,1.0,19,388,0.0005364813615373727
15,62,0.5410520681182421,31.0,1.0,19,387,0.000741873509623905
20,62,0.5410520681182421,31.0,1.0000000000000004,19,387,0.0006337216377364785
30,62,0.5410520681182421,31.0,1.0,1,868,0.0005851290536009238
40,62,0.5410520681182421,31.0,0.9999999999999999,19,388,0.0005717445921012665
50,62,0.5410520681182421,31.0,0.9999999999999999,19,388,0.0005635804673397003
60,62,0.5410520681182421,31.0,1.0,19,388,0.0005567134249753531
80,62,0.5410520681182421,31.0,1.0,1,868,0.0005445821201844285
100,62,0.5410520681182421,31.0,0.9999999999999999,19,388,0.0005340699595732066
15,63,0.5497787143782138,31.5,1.0,19,387,0.0007387313959370601
20,63,0.5497787143782138,31.5,1.0,19,387,0.0006310375879547489
30,63,0.5497787143782138,31.5,1.0,1,868,0.0005824353990601352
40,63,0.5497787143782138,31.5,1.0,19,388,0.0005691125532250356
50,63,0.5497787143782138,31.5,1.0,19,388,0.0005609860121924075
60,63,0.5497787143782138,31.5,1.0000000000000002,19,388,0.0005541505824094791
80,63,0.5497787143782138,31.5,1.0,1,868,0.0005420751243484889
100,63,0.5497787143782138,31.5,0.9999999999999998,19,388,0.0005316113567011545
15,64,0.5585053606381855,32.0,1.0,19,387,0.0007355299162392932
20,64,0.5585053606381855,32.0,1.0,19,387,0.0006283028266633487
30,64,0.5585053606381855,32.0,1.0000000000000002,1,868,0.0005796908515406571
40,64,0.5585053606381855,32.0,1.0,19,388,0.0005664307855152167
50,64,0.5585053606381855,32.0,1.0000000000000002,19,388,0.0005583425383055129
60,64,0.5585053606381855,32.0,0.9999999999999998,19,388,0.0005515393183812069
80,64,0.5585053606381855,32.0,1.0,1,868,0.0005395207621989809
100,64,0.5585053606381855,32.0,1.0,19,388,0.0005291063018354775
15,65,0.5672320068981571,32.5,1.0,19,387,0.0007322700457323419
20,65,0.5672320068981571,32.5,1.0,19,387,0.0006255181868970556
30,65,0.5672320068981571,32.5,0.9999999999999998,1,868,0.0005768962470582557
40,65,0.5672320068981571,32.5,1.0,19,388,0.0005637001058642335
50,65,0.5672320068981571,32.5,1.0,19,388,0.0005556508509067729
60,65,0.5672320068981571,32.5,1.0,19,388,0.0005488804283068534
80,65,0.5672320068981571,32.5,1.0,1,868,0.0005369198118193483
100,65,0.5672320068981571,32.5,1.0,19,388,0.0005265555580401625
15,66,0.5759586531581288,33.0,0.9999999999999999,19,386,0.0007289848418721185
20,66,0.5759586531581288,33.0,1.0,19,387,0.0006226845168841203
30,66,0.5759586531581288,33.0,1.0,1,868,0.0005740524368765249
40,66,0.5759586531581288,33.0,1.0,19,388,0.0005609213460635573
50,66,0.5759586531581288,33.0,1.0000000000000002,19,388,0.0005529117699102497
60,66,0.5759586531581288,33.0,1.0,19,388,0.0005461747221100941
80,66,0.5759586531581288,33.0,1.0,1,868,0.0005342730654842869
100,66,0.5759586531581288,33.0,1.0,19,388,0.0005239599022964747
15,67,0.5846852994181004,33.5,1.0,19,386,0.0007259841514651778
20,67,0.5846852994181004,33.5,1.0,19,387,0.0006198026797878802
30,67,0.5846852994181004,33.5,1.0,1,868,0.0005711602872476103
40,67,0.5846852994181004,33.5,1.0,19,388,0.0005580953525503476
50,67,0.5846852994181004,33.5,1.0000000000000002,19,388,0.0005501261296665489
60,67,0.5846852994181004,33.5,1.0000000000000002,19,388,0.0005434230239752312
80,67,0.5846852994181004,33.5,1.0,1,868,0.0005315813294183713
100,67,0.5846852994181004,33.5,1.0,19,388,0.0005213201252662932
15,68,0.5934119456780721,34.0,0.9999999999999998,19,386,0.0007229342214976577
20,68,0.5934119456780721,34.0,0.9999999999999998,19,387,0.0006168735534438301
30,68,0.5934119456780721,34.0,0.9999999999999999,1,868,0.0005682206791482982
40,68,0.5934119456780721,34.0,0.9999999999999998,19,388,0.0005552229861496019
50,68,0.5934119456780721,34.0,1.0,19,388,0.0005472947787086635
60,68,0.5934119456780721,34.0,0.9999999999999999,19,388,0.0005406261720961853
80,68,0.5934119456780721,34.0,1.0,1,868,0.000528845423550479
100,68,0.5934119456780721,34.0,1.0,19,388,0.0005186370310512709
15,69,0.6021385919380436,34.5,0.9999999999999998,19,386,0.0007198359810077776
20,69,0.6021385919380436,34.5,1.0000000000000002,19,387,0.000613898030092222
30,69,0.6021385919380436,34.5,1.0,1,868,0.0005652345080116938
40,69,0.6021385919380436,34.5,0.9999999999999998,19,388,0.0005523051218119344
50,69,0.6021385919380436,34.5,1.0,19,388,0.0005444185794935357
60,69,0.6021385919380436,34.5,1.0,19,388,0.0005377850184211392
80,69,0.6021385919380436,34.5,1.0000000000000002,1,868,0.0005260661812640369
100,69,0.6021385919380436,34.5,1.0,19,388,0.000515911436947911
15,70,0.6108652381980153,35.0,0.9999999999999999,19,386,0.0007166903737496006
20,70,0.6108652381980153,35.0,1.0,19,387,0.0006108770161063001
30,70,0.6108652381980153,35.0,0.9999999999999998,1,868,0.0005622026834544585
40,70,0.6108652381980153,35.0,1.0,19,388,0.0005493426483471054
50,70,0.6108652381980153,35.0,1.0,19,388,0.0005414984081393007
60,70,0.6108652381980153,35.0,1.0,19,388,0.0005349004283930229
80,70,0.6108652381980153,35.0,1.0,1,868,0.0005232444491431618
100,70,0.6108652381980153,35.0,0.9999999999999999,19,388,0.0005131441731985763
15,71,0.619591884457987,35.5,1.0,19,386,0.0007134983579055801
20,71,0.619591884457987,35.5,1.0,19,387,0.0006078114317161764
30,71,0.619591884457987,35.5,1.0,1,868,0.0005591261289997133
40,71,0.619591884457987,35.5,0.9999999999999998,19,388,0.0005463364681532139
50,71,0.619591884457987,35.5,1.0,19,388,0.0005385351541584411
60,71,0.619591884457987,35.5,1.0,19,388,0.0005319732806859057
80,71,0.619591884457987,35.5,1.0,1,868,0.0005203810867148055
100,71,0.619591884457987,35.5,0.9999999999999998,19,388,0.0005103360827386033
15,72,0.6283185307179586,36.0,1.0,19,386,0.000710260905794663
20,72,0.6283185307179586,36.0,1.0,19,387,0.0006047022107285577
30,72,0.6283185307179586,36.0,1.0000000000000002,1,868,0.0005560057817957563
40,72,0.6283185307179586,36.0,1.0,19,388,0.0005432874969418802
50,72,0.6283185307179586,36.0,1.0,19,388,0.0005355297201868339
60,72,0.6283185307179586,36.0,1.0,19,388,0.0005290044669373204
80,72,0.6283185307179586,36.0,1.0,1,868,0.0005174769661868987
100,72,0.6283185307179586,36.0,0.9999999999999998,19,388,0.0005074880209395442
15,73,0.6370451769779303,36.5,1.0,19,386,0.0007069790035761234
20,73,0.6370451769779303,36.5,0.9999999999999998,19,387,0.0006015503002422864
30,73,0.6370451769779303,36.5,1.0,1,868,0.0005528425923305738
40,73,0.6370451769779303,36.5,1.0,19,388,0.0005401966634592716
50,73,0.6370451769779303,36.5,0.9999999999999998,19,388,0.0005324830217087733
60,73,0.6370451769779303,36.5,1.0,19,388,0.0005259948914767064
80,73,0.6370451769779303,36.5,1.0,1,868,0.0005145329721826746
100,73,0.6370451769779303,36.5,1.0,19,388,0.0005046008553486169
15,74,0.6457718232379019,37.0,1.0,19,386,0.0007036536509491673
20,74,0.6457718232379019,37.0,0.9999999999999998,19,387,0.0005983566603598309
30,74,0.6457718232379019,37.0,1.0,1,868,0.0005496375241423158
40,74,0.6457718232379019,37.0,1.0,19,388,0.000537064909203207
50,74,0.6457718232379019,37.0,1.0,19,388,0.0005293959867781324
60,74,0.6457718232379019,37.0,1.0000000000000002,19,388,0.0005229454710499076
80,74,0.6457718232379019,37.0,1.0,1,868,0.0005115500014712298
100,74,0.6457718232379019,37.0,1.0,19,388,0.0005016754654244289
15,75,0.6544984694978736,37.5,0.9999999999999998,19,386,0.0007002858608484206
20,75,0.6544984694978736,37.5,1.0,19,387,0.0005951222638948371
30,75,0.6544984694978736,37.5,1.0,1,868,0.0005463915535257968
40,75,0.6544984694978736,37.5,0.9999999999999999,19,388,0.0005338931881363727
50,75,0.6544984694978736,37.5,1.0,19,388,0.000526269555735657
60,75,0.6544984694978736,37.5,0.9999999999999998,19,388,0.000519857134539907
80,75,0.6544984694978736,37.5,1.0,1,868,0.0005085289626943362
100,75,0.6544984694978736,37.5,1.0,19,388,0.0004987127422691014
15,76,0.6632251157578453,38.0,1.0,19,386,0.0006968766591353624
20,76,0.6632251157578453,38.0,1.0,19,387,0.0005918480960757996
30,76,0.6632251157578453,38.0,0.9999999999999998,19,387,0.000543246267510468
40,76,0.6632251157578453,38.0,1.0000000000000002,19,388,0.0005306824663957377
50,76,0.6632251157578453,38.0,1.0,19,388,0.0005231046809225246
60,76,0.6632251157578453,38.0,1.0,19,388,0.0005167308226839289
80,76,0.6632251157578453,38.0,1.0,1,868,0.0005054707760896775
100,76,0.6632251157578453,38.0,1.0,19,388,0.0004957135883568108
15,77,0.6719517620178169,38.5,1.0,19,386,0.0006934270842858618
20,77,0.6719517620178169,38.5,0.9999999999999999,19,387,0.0005885351542459471
30,77,0.6719517620178169,38.5,1.0,19,387,0.0005402053803377435
40,77,0.6719517620178169,38.5,1.0,19,388,0.0005274337219982448
50,77,0.6719517620178169,38.5,1.0,19,388,0.0005199023263902625
60,77,0.6719517620178169,38.5,1.0,19,388,0.0005135674877868472
80,77,0.6719517620178169,38.5,1.0,1,868,0.0005023763732105232
100,77,0.6719517620178169,38.5,0.9999999999999998,19,388,0.0004926789172588813
15,78,0.6806784082777885,39.0,1.0000000000000002,19,386,0.0006899381870738382
20,78,0.6806784082777885,39.0,1.0,19,387,0.0005851844475594486
30,78,0.6806784082777885,39.0,1.0,19,387,0.0005371298295113804
40,78,0.6806784082777885,39.0,1.0,19,388,0.0005241479445429016
50,78,0.6806784082777885,39.0,1.0,19,388,0.0005166634676070853
60,78,0.6806784082777885,39.0,1.0000000000000002,19,388,0.0005103680934311274
80,78,0.6806784082777885,39.0,0.9999999999999998,1,868,0.0004992466966419664
100,78,0.6806784082777885,39.0,1.0,19,388,0.0004896096533655253
15,79,0.6894050545377601,39.5,1.0,19,386,0.0006864110302511853
20,79,0.6894050545377601,39.5,1.0,19,387,0.0005817969966740299
30,79,0.6894050545377601,39.5,0.9999999999999998,19,387,0.0005340205518739539
40,79,0.6894050545377601,39.5,1.0,19,388,0.0005208261349093505
50,79,0.6894050545377601,39.5,1.0,19,388,0.0005133890911607447
60,79,0.6894050545377601,39.5,1.0,19,388,0.0005071336141832795
80,79,0.6894050545377601,39.5,0.9999999999999999,1,868,0.0004960826997138108
100,79,0.6894050545377601,39.5,1.0000000000000002,19,388,0.00048650673160426924
